population_id,date,year,decimal,abundance,biomass,units,temperature,source,genus_species,max_ctmax,thermal_risk,log_abundance,change_in_log_N,time,total_days_within3,change_in_thermal_risk_time
Oncorhynchus kisutch_51.379042_-118.944753_4294,1975.001,1975,001,18354,NA,Total abundance (hatchery and wild fish),0.100030517578148,LPI,Oncorhynchus kisutch,24.84,0.08424745244552254,9.817602813378958,NA,NA,11,NA
Oncorhynchus kisutch_51.379042_-118.944753_4294,1976.001,1976,001,12268,NA,Total abundance (hatchery and wild fish),0.100030517578148,LPI,Oncorhynchus kisutch,24.84,0.08424745244552254,9.414749525234143,-0.402853288144815,1,4,-7
Oncorhynchus kisutch_51.379042_-118.944753_4294,1977.001,1977,001,26572,NA,Total abundance (hatchery and wild fish),0.100030517578148,LPI,Oncorhynchus kisutch,24.84,0.08424745244552254,10.187613308785131,0.7728637835509886,1,10,6
Oncorhynchus kisutch_51.379042_-118.944753_4294,1978.001,1978,001,25028,NA,Total abundance (hatchery and wild fish),0.100061035156273,LPI,Oncorhynchus kisutch,24.84,0.084247709548736,10.127750477118255,-0.05986283166687656,1,12,2
Oncorhynchus kisutch_51.379042_-118.944753_4294,1979.001,1979,001,31918,NA,Total abundance (hatchery and wild fish),0.100061035156273,LPI,Oncorhynchus kisutch,24.84,0.084247709548736,10.370925392959132,0.2431749158408767,1,8,-4
Oncorhynchus kisutch_51.379042_-118.944753_4294,1980.001,1980,001,21989,NA,Total abundance (hatchery and wild fish),0.483087158203148,LPI,Oncorhynchus kisutch,24.84,0.08753721303686,9.99829760729877,-0.37262778566036125,1,2,-6
Oncorhynchus kisutch_51.379042_-118.944753_4294,1981.001,1981,001,12895,NA,Total abundance (hatchery and wild fish),0.100030517578148,LPI,Oncorhynchus kisutch,24.84,0.08424745244552254,9.464594918315445,-0.5337026889833254,1,14,12
Oncorhynchus kisutch_51.379042_-118.944753_4294,1982.001,1982,001,18308,NA,Total abundance (hatchery and wild fish),0.100061035156273,LPI,Oncorhynchus kisutch,24.84,0.084247709548736,9.815093401773533,0.35049848345808776,1,4,-10
Oncorhynchus kisutch_51.379042_-118.944753_4294,1983.001,1983,001,19392,NA,Total abundance (hatchery and wild fish),0.100000000000023,LPI,Oncorhynchus kisutch,24.84,0.08424719534309365,9.87261588886904,0.05752248709550756,1,5,1
Oncorhynchus kisutch_51.379042_-118.944753_4294,1984.001,1984,001,48183,NA,Total abundance (hatchery and wild fish),0.100030517578148,LPI,Oncorhynchus kisutch,24.84,0.08424745244552254,10.782761540731007,0.910145651861967,1,14,9
Oncorhynchus kisutch_51.379042_-118.944753_4294,1985.001,1985,001,53204,NA,Total abundance (hatchery and wild fish),0.100061035156273,LPI,Oncorhynchus kisutch,24.84,0.084247709548736,10.881888860473186,0.0991273197421787,1,11,-3
Oncorhynchus kisutch_51.379042_-118.944753_4294,1986.001,1986,001,48186,NA,Total abundance (hatchery and wild fish),0.100061035156273,LPI,Oncorhynchus kisutch,24.84,0.084247709548736,10.782823801416518,-0.0990650590566684,1,4,-7
Oncorhynchus kisutch_51.379042_-118.944753_4294,1987.001,1987,001,45564,NA,Total abundance (hatchery and wild fish),0.100030517578148,LPI,Oncorhynchus kisutch,24.84,0.08424745244552254,10.726873210019802,-0.055950591396715765,1,11,7
Oncorhynchus kisutch_51.379042_-118.944753_4294,1988.001,1988,001,84802,NA,Total abundance (hatchery and wild fish),0.100030517578148,LPI,Oncorhynchus kisutch,24.84,0.08424745244552254,11.348074406407536,0.6212011963877337,1,12,1
Oncorhynchus kisutch_51.379042_-118.944753_4294,1989.001,1989,001,48496,NA,Total abundance (hatchery and wild fish),0.100030517578148,LPI,Oncorhynchus kisutch,24.84,0.08424745244552254,10.789236599297585,-0.5588378071099509,1,11,-1
Oncorhynchus kisutch_51.379042_-118.944753_4294,1990.001,1990,001,32677,NA,Total abundance (hatchery and wild fish),0.697412109375023,LPI,Oncorhynchus kisutch,24.84,0.08943360352580833,10.394426745494522,-0.39480985380306244,1,17,6
Oncorhynchus kisutch_51.379042_-118.944753_4294,1991.001,1991,001,12896,NA,Total abundance (hatchery and wild fish),0.100061035156273,LPI,Oncorhynchus kisutch,24.84,0.084247709548736,9.464672464746409,-0.9297542807481136,1,11,-6
Oncorhynchus kisutch_51.379042_-118.944753_4294,1992.001,1992,001,64125,NA,Total abundance (hatchery and wild fish),2.24916992187502,LPI,Oncorhynchus kisutch,24.84,0.10444621722030041,11.06858958247307,1.6039171177266613,1,14,3
Oncorhynchus kisutch_51.379042_-118.944753_4294,1993.001,1993,001,15045,NA,Total abundance (hatchery and wild fish),0.100061035156273,LPI,Oncorhynchus kisutch,24.84,0.084247709548736,9.618800989064146,-1.4497885934089236,1,0,-14
Oncorhynchus kisutch_51.379042_-118.944753_4294,1994.001,1994,001,7915,NA,Total abundance (hatchery and wild fish),0.100061035156273,LPI,Oncorhynchus kisutch,24.84,0.084247709548736,8.976514972315112,-0.6422860167490345,1,12,12
Oncorhynchus kisutch_51.379042_-118.944753_4294,1995.001,1995,001,8261,NA,Total abundance (hatchery and wild fish),0.100061035156273,LPI,Oncorhynchus kisutch,24.84,0.084247709548736,9.019300924562506,0.04278595224739412,1,8,-4
Oncorhynchus kisutch_51.379042_-118.944753_4294,1996.001,1996,001,10667,NA,Total abundance (hatchery and wild fish),0.100061035156273,LPI,Oncorhynchus kisutch,24.84,0.084247709548736,9.274910142625483,0.2556092180629772,1,8,0
Oncorhynchus kisutch_51.379042_-118.944753_4294,1997.001,1997,001,3418,NA,Total abundance (hatchery and wild fish),2.9312683105469,LPI,Oncorhynchus kisutch,24.84,0.1118190690395692,8.136810863675537,-1.1380992789499462,1,4,-4
Oncorhynchus kisutch_51.379042_-118.944753_4294,1998.001,1998,001,5321,NA,Total abundance (hatchery and wild fish),0.360833740234398,LPI,Oncorhynchus kisutch,24.84,0.08647355572237926,8.579416534596369,0.44260567092083214,1,16,12
Oncorhynchus kisutch_51.379042_-118.944753_4294,1999.001,1999,001,3379,NA,Total abundance (hatchery and wild fish),0.100061035156273,LPI,Oncorhynchus kisutch,24.84,0.084247709548736,8.12533508671429,-0.4540814478820785,1,5,-11
Oncorhynchus kisutch_51.379042_-118.944753_4294,2000.001,2000,001,3919,NA,Total abundance (hatchery and wild fish),0.100030517578148,LPI,Oncorhynchus kisutch,24.84,0.08424745244552254,8.273591798199632,0.1482567114853417,1,9,4
Oncorhynchus kisutch_56.5_-168.15,1993,1993,NA,9.72,17.99679982036,Count,3.64000010490417,BioTIME,Oncorhynchus kisutch,24.84,0.12003162977063857,2.2741856184723477,NA,NA,0,NA
Oncorhynchus kisutch_56.5_-168.15,1994,1994,NA,5.8,15.28000015136,Count,3.97000002861023,BioTIME,Oncorhynchus kisutch,24.84,0.12405875472896309,1.7578579175523736,-0.516327700919974,1,0,0
Oncorhynchus kisutch_56.5_-168.15,1995,1995,NA,18.3243243243243,75.5210813886216,Count,4.13000011444092,BioTIME,Oncorhynchus kisutch,24.84,0.12605966043783723,2.90822937529617,1.1503714577437965,1,0,0
Oncorhynchus kisutch_56.5_-168.15,1996,1996,NA,8.72727272727273,29.4936364236364,Count,5.57999992370605,BioTIME,Oncorhynchus kisutch,24.84,0.14572995290111165,2.166452918669466,-0.7417764566267042,1,0,0
Oncorhynchus kisutch_56.5_-168.15,1997,1997,NA,3.12,12.81279997356,Count,4.46000003814697,BioTIME,Oncorhynchus kisutch,24.84,0.130289029028076,1.1378330018213911,-1.0286199168480747,1,0,0
Oncorhynchus kisutch_56.5_-168.15,1998,1998,NA,20.3829787234043,58.0544685455745,Count,3.51999998092651,BioTIME,Oncorhynchus kisutch,24.84,0.11859985655471067,3.014700176260804,1.876867174439413,1,0,0
Oncorhynchus kisutch_56.5_-168.15,1999,1999,NA,23.03125,90.1565640206562,Count,3.80999994277954,BioTIME,Oncorhynchus kisutch,24.84,0.12208960877290684,3.13685198938961,0.12215181312880574,1,0,0
Oncorhynchus kisutch_56.5_-168.15,2000,2000,NA,11.1111111111111,41.0333323858889,Count,3.0699999332428,BioTIME,Oncorhynchus kisutch,24.84,0.11338116367142682,2.407945608651871,-0.728906380737739,1,0,0
Oncorhynchus kisutch_56.5_-168.15,2001,2001,NA,7.77777777777778,24.4470373794815,Count,3.82999992370605,BioTIME,Oncorhynchus kisutch,24.84,0.12233403209920411,2.05127066471314,-0.3566749439387311,1,0,0
Oncorhynchus kisutch_56.5_-168.15,2002,2002,NA,4.21212121212121,15.8324241217273,Count,3.76999998092651,BioTIME,Oncorhynchus kisutch,24.84,0.12160222621757313,1.437966371664211,-0.6133042930489288,1,0,0
Oncorhynchus kisutch_56.5_-168.15,2003,2003,NA,10.0769230769231,28.7623072562308,Count,4.48000001907349,BioTIME,Oncorhynchus kisutch,24.84,0.13054986758899179,2.310247965739617,0.8722815940754061,1,0,0
Oncorhynchus kisutch_56.5_-168.15,2004,2004,NA,4.31578947368421,15.6899999600526,Count,5.44999980926514,BioTIME,Oncorhynchus kisutch,24.84,0.1438477228597346,1.4622802680978124,-0.8479676976418047,1,0,0
Oncorhynchus kisutch_63.1825_-146.02806_5765,1972.001,1972,001,632,NA,number of fish,0.108880615234398,LPI,Oncorhynchus kisutch,24.84,0.08432204526648467,6.448889394146858,NA,NA,0,NA
Oncorhynchus kisutch_63.1825_-146.02806_5765,1973.001,1973,001,3322,NA,number of fish,0.100030517578148,LPI,Oncorhynchus kisutch,24.84,0.08424745244552254,8.10832229017324,1.6594328960263818,1,0,0
Oncorhynchus kisutch_63.1825_-146.02806_5765,1974.001,1974,001,3954,NA,number of fish,0.100061035156273,LPI,Oncorhynchus kisutch,24.84,0.084247709548736,8.282483003730562,0.1741607135573222,1,0,0
Oncorhynchus kisutch_63.1825_-146.02806_5765,1975.001,1975,001,5100,NA,number of fish,0.100030517578148,LPI,Oncorhynchus kisutch,24.84,0.08424745244552254,8.536995818712418,0.2545128149818563,1,0,0
Oncorhynchus kisutch_63.1825_-146.02806_5765,1976.001,1976,001,1920,NA,number of fish,1.55510864257815,LPI,Oncorhynchus kisutch,24.84,0.09744285886122217,7.560080465021827,-0.9769153536905906,1,0,0
Oncorhynchus kisutch_63.1825_-146.02806_5765,1977.001,1977,001,4793,NA,number of fish,0.100030517578148,LPI,Oncorhynchus kisutch,24.84,0.08424745244552254,8.474911799159631,0.914831334137804,1,0,0
Oncorhynchus kisutch_63.1825_-146.02806_5765,1978.001,1978,001,4798,NA,number of fish,0.102593994140648,LPI,Oncorhynchus kisutch,24.84,0.08426905185086216,8.47595444339964,0.0010426442400088831,1,0,0
Oncorhynchus kisutch_63.1825_-146.02806_5765,1979.001,1979,001,8970,NA,number of fish,0.100061035156273,LPI,Oncorhynchus kisutch,24.84,0.084247709548736,9.101640955052842,0.6256865116532015,1,0,0
Oncorhynchus kisutch_63.1825_-146.02806_5765,1980.001,1980,001,3946,NA,number of fish,0.100061035156273,LPI,Oncorhynchus kisutch,24.84,0.084247709548736,8.28045768658256,-0.821183268470282,1,0,0
Oncorhynchus kisutch_63.1825_-146.02806_5765,1981.001,1981,001,8563,NA,number of fish,0.100030517578148,LPI,Oncorhynchus kisutch,24.84,0.08424745244552254,9.055205875026193,0.7747481884436329,1,0,0
Oncorhynchus kisutch_63.1825_-146.02806_5765,1982.001,1982,001,8365,NA,number of fish,0.100061035156273,LPI,Oncorhynchus kisutch,24.84,0.084247709548736,9.031811613420924,-0.023394261605268696,1,0,0
Oncorhynchus kisutch_63.1825_-146.02806_5765,1983.001,1983,001,8019,NA,number of fish,0.100000000000023,LPI,Oncorhynchus kisutch,24.84,0.08424719534309365,8.989569004807029,-0.04224260861389517,1,0,0
Oncorhynchus kisutch_63.1825_-146.02806_5765,1984.001,1984,001,1061,NA,number of fish,0.108117675781273,LPI,Oncorhynchus kisutch,24.84,0.08431561225037768,6.966967138613983,-2.022601866193046,1,0,0
Oncorhynchus kisutch_63.1825_-146.02806_5765,1985.001,1985,001,6842,NA,number of fish,0.134790039062523,LPI,Oncorhynchus kisutch,24.84,0.08454080209816851,8.830835365537549,1.8638682269235662,1,0,0
Oncorhynchus kisutch_63.1825_-146.02806_5765,1986.001,1986,001,10857,NA,number of fish,0.243096923828148,LPI,Oncorhynchus kisutch,24.84,0.08546141361829118,9.292565312231853,0.46172994669430345,1,0,0
Oncorhynchus kisutch_63.1825_-146.02806_5765,1987.001,1987,001,22300,NA,number of fish,0.100030517578148,LPI,Oncorhynchus kisutch,24.84,0.08424745244552254,10.01234195744821,0.7197766452163581,1,0,0
Oncorhynchus kisutch_63.1825_-146.02806_5765,1988.001,1988,001,21600,NA,number of fish,0.100030517578148,LPI,Oncorhynchus kisutch,24.84,0.08424745244552254,9.980448593672257,-0.03189336377595353,1,0,0
Oncorhynchus kisutch_63.1825_-146.02806_5765,1989.001,1989,001,12600,NA,number of fish,0.464074707031273,LPI,Oncorhynchus kisutch,24.84,0.08737094144960876,9.441452092939569,-0.5389965007326882,1,0,0
Oncorhynchus kisutch_63.1825_-146.02806_5765,1990.001,1990,001,8325,NA,number of fish,1.23848876953127,LPI,Oncorhynchus kisutch,24.84,0.09440595520262496,9.027018314848645,-0.41443377809092397,1,0,0
Oncorhynchus kisutch_63.1825_-146.02806_5765,1991.001,1991,001,23900,NA,number of fish,3.65004882812502,LPI,Oncorhynchus kisutch,24.84,0.12015230685554641,10.081633737919603,1.054615423070958,1,0,0
Oncorhynchus kisutch_63.1825_-146.02806_5765,1992.001,1992,001,3963,NA,number of fish,2.53426513671877,LPI,Oncorhynchus kisutch,24.84,0.10746678173017601,8.284756593190435,-1.7968771447291676,1,0,0
Oncorhynchus kisutch_63.1825_-146.02806_5765,1993.001,1993,001,10875,NA,number of fish,1.84896240234377,LPI,Oncorhynchus kisutch,24.84,0.10034874001071789,9.294221855956884,1.009465262766449,1,0,0
Oncorhynchus kisutch_63.1825_-146.02806_5765,1994.001,1994,001,62675,NA,number of fish,2.60195312500002,LPI,Oncorhynchus kisutch,24.84,0.10819667020378518,11.045717923026494,1.7514960670696098,1,0,0
Oncorhynchus kisutch_63.1825_-146.02806_5765,1995.001,1995,001,20100,NA,number of fish,0.104455566406273,LPI,Oncorhynchus kisutch,24.84,0.08428474060408186,9.908475094047168,-1.1372428289793266,1,0,0
Oncorhynchus kisutch_63.1825_-146.02806_5765,1996.001,1996,001,14075,NA,number of fish,1.6375671386719,LPI,Oncorhynchus kisutch,24.84,0.09824967991184214,9.552155453007892,-0.35631964103927594,1,0,0
Oncorhynchus kisutch_63.1825_-146.02806_5765,1997.001,1997,001,11525,NA,number of fish,0.100061035156273,LPI,Oncorhynchus kisutch,24.84,0.084247709548736,9.352273867864849,-0.19988158514304288,1,0,0
Oncorhynchus kisutch_63.1825_-146.02806_5765,1998.001,1998,001,11100,NA,number of fish,0.101129150390648,LPI,Oncorhynchus kisutch,24.84,0.08425670865553463,9.314700387300425,-0.03757348056442389,1,0,0
Oncorhynchus kisutch_63.1825_-146.02806_5765,1999.001,1999,001,10975,NA,number of fish,0.104974365234398,LPI,Oncorhynchus kisutch,24.84,0.08428911339997637,9.303375237943373,-0.011325149357052311,1,0,0
Oncorhynchus kisutch_63.1825_-146.02806_5765,2000.001,2000,001,9225,NA,number of fish,0.100122070312523,LPI,Oncorhynchus kisutch,24.84,0.08424822375751688,9.129672468908728,-0.17370276903464443,1,0,0
Oncorhynchus mykiss_-40.942837_172.499296,1985.001,1985,001,15.125,NA,Count,12.229150390625,BioTIME,Oncorhynchus mykiss,18,0.561532873343094,2.716349003916905,NA,NA,0,NA
Oncorhynchus mykiss_-40.942837_172.499296,1986.001,1986,001,4.28571428571429,NA,Count,11.9174743652344,BioTIME,Oncorhynchus mykiss,18,0.5443011702818676,1.4552872326068431,-1.261061771310062,1,2,2
Oncorhynchus mykiss_-40.942837_172.499296,1987.001,1987,001,5.75,NA,Count,12.3395324707031,BioTIME,Oncorhynchus mykiss,18,0.5677655253739341,1.749199854809259,0.293912622202416,1,0,-2
Oncorhynchus mykiss_-40.942837_172.499296,1988.001,1988,001,14.3636363636364,NA,Count,11.9145141601563,BioTIME,Oncorhynchus mykiss,18,0.5441400698187361,2.664699760228599,0.9154999054193398,1,1,1
Oncorhynchus mykiss_-40.942837_172.499296,1989.001,1989,001,2,NA,Count,12.3688598632813,BioTIME,Oncorhynchus mykiss,18,0.5694330776722676,0.6931471805599453,-1.9715525796686535,1,1,0
Oncorhynchus mykiss_-40.942837_172.499296,1990.001,1990,001,42.5,NA,Count,12.3954711914063,BioTIME,Oncorhynchus mykiss,18,0.5709504327660531,3.7495040759303713,3.056356895370426,1,2,1
Oncorhynchus mykiss_-40.942837_172.499296,1991.001,1991,001,5.5,NA,Count,12.0474792480469,BioTIME,Oncorhynchus mykiss,18,0.5514235481485084,1.7047480922384253,-2.044755983691946,1,0,-2
Oncorhynchus mykiss_-40.942837_172.499296,1992.001,1992,001,6.2,NA,Count,12.2638793945313,BioTIME,Oncorhynchus mykiss,18,0.5634864113362344,1.824549292051046,0.11980119981262072,1,0,0
Oncorhynchus mykiss_-40.942837_172.499296,1993.001,1993,001,9.33333333333333,NA,Count,12.0500732421875,BioTIME,Oncorhynchus mykiss,18,0.5515666056475106,2.233592221507094,0.4090429294560478,1,0,0
Oncorhynchus mykiss_-40.942837_172.499296,1994.001,1994,001,9,NA,Count,12.645654296875,BioTIME,Oncorhynchus mykiss,18,0.5854148309525639,2.1972245773362196,-0.036367644170874236,1,1,1
Oncorhynchus mykiss_-40.942837_172.499296,1995.001,1995,001,9.375,NA,Count,12.3353210449219,BioTIME,Oncorhynchus mykiss,18,0.5675264654794939,2.2380465718564744,0.04082199452025481,1,0,-1
Oncorhynchus mykiss_-40.942837_172.499296,1996.001,1996,001,4.8,NA,Count,12.3599487304688,BioTIME,Oncorhynchus mykiss,18,0.568925874315358,1.5686159179138452,-0.6694306539426291,1,0,0
Oncorhynchus mykiss_-40.942837_172.499296,1997.001,1997,001,15.5,NA,Count,12.249658203125,BioTIME,Oncorhynchus mykiss,18,0.5626856360590716,2.740840023925201,1.1722241060113556,1,0,0
Oncorhynchus mykiss_-40.942837_172.499296,1998.001,1998,001,19.2857142857143,NA,Count,12.676904296875,BioTIME,Oncorhynchus mykiss,18,0.5872471137500463,2.9593646293831166,0.21852460545791574,1,1,1
Oncorhynchus mykiss_-40.942837_172.499296,1999.001,1999,001,5.75,NA,Count,12.6644226074219,BioTIME,Oncorhynchus mykiss,18,0.5865145873928678,1.749199854809259,-1.2101647745738575,1,0,-1
Oncorhynchus mykiss_-40.942837_172.499296,2000.001,2000,001,1,NA,Count,12.5525756835938,BioTIME,Oncorhynchus mykiss,18,0.5799911514721078,0,-1.749199854809259,1,1,1
Oncorhynchus mykiss_-40.942837_172.499296,2001.001,2001,001,7.77777777777778,NA,Count,12.0417724609375,BioTIME,Oncorhynchus mykiss,18,0.5511089522439997,2.05127066471314,2.05127066471314,1,0,-1
Osmerus mordax_43.9928_-89.4946,1981.001,1981,001,0,NA,Count,4.1755310058594,BioTIME,Osmerus mordax,20.1,0.2034272362603376,-Inf,NA,NA,82,NA
Osmerus mordax_43.9928_-89.4946,1982.001,1982,001,5.3180000785,NA,Count,4.0573669433594,BioTIME,Osmerus mordax,20.1,0.20103760363411638,1.6710973075820164,Inf,1,60,-22
Osmerus mordax_43.9928_-89.4946,1983.001,1983,001,1.2307999968,NA,Count,4.49212036132815,BioTIME,Osmerus mordax,20.1,0.2099705567877186,0.20766436186581477,-1.4634329457162016,1,79,19
Osmerus mordax_43.9928_-89.4946,1984.001,1984,001,28.70949954575,NA,Count,4.76918945312502,BioTIME,Osmerus mordax,20.1,0.21586953580398113,3.3572280626243747,3.1495637007585597,1,41,-38
Osmerus mordax_43.9928_-89.4946,1985.001,1985,001,29.3276000494,NA,Count,4.72646484375002,BioTIME,Osmerus mordax,20.1,0.21494920907462678,3.3785290538453334,0.021300991220958743,1,75,34
Osmerus mordax_43.9928_-89.4946,1986.001,1986,001,5.76350000525,NA,Count,5.25325927734377,BioTIME,Osmerus mordax,20.1,0.2265761761030495,1.7515449299698351,-1.6269841238754983,1,55,-20
Osmerus mordax_43.9928_-89.4946,1987.001,1987,001,14.2251663888333,NA,Count,4.38042602539065,BioTIME,Osmerus mordax,20.1,0.2076383535380575,2.6550126768742706,0.9034677469044354,1,84,29
Osmerus mordax_43.9928_-89.4946,1988.001,1988,001,9.22899994266667,NA,Count,4.79897460937502,BioTIME,Osmerus mordax,20.1,0.21651346509000022,2.2223506940711384,-0.4326619828031322,1,88,4
Osmerus mordax_43.9928_-89.4946,1989.001,1989,001,9.6883000908,NA,Count,4.75869140625002,BioTIME,Osmerus mordax,20.1,0.2156430338656061,2.270918981287162,0.0485682872160238,1,69,-19
Osmerus mordax_43.9928_-89.4946,1990.001,1990,001,13.3197777797778,NA,Count,3.18230590820315,BioTIME,Osmerus mordax,20.1,0.18419332213079595,2.589249981773212,0.31833100048605,1,25,-44
Osmerus mordax_43.9928_-89.4946,1991.001,1991,001,59.940999504,NA,Count,3.73153076171877,BioTIME,Osmerus mordax,20.1,0.1945926414183822,4.093360736824565,1.5041107550513524,1,76,51
Osmerus mordax_43.9928_-89.4946,1992.001,1992,001,47.0492215373333,NA,Count,5.35646972656252,BioTIME,Osmerus mordax,20.1,0.2289267885166499,3.8511943204605754,-0.24216641636398917,1,56,-20
Osmerus mordax_43.9928_-89.4946,1993.001,1993,001,73.53424940325,NA,Count,5.29750976562502,BioTIME,Osmerus mordax,20.1,0.22758100832177208,4.29775127596014,0.44655695549956453,1,0,-56
Osmerus mordax_43.9928_-89.4946,1994.001,1994,001,139.9054299934,NA,Count,3.34163818359377,BioTIME,Osmerus mordax,20.1,0.1871516212858024,4.940966694309209,0.6432154183490688,1,30,30
Osmerus mordax_43.9928_-89.4946,1995.001,1995,001,9.62825722428571,NA,Count,3.32698974609377,BioTIME,Osmerus mordax,20.1,0.18687767409695882,2.2647022358379147,-2.676264458471294,1,69,39
Osmerus mordax_43.9928_-89.4946,1996.001,1996,001,1181.5978594946,NA,Count,4.59761962890627,BioTIME,Osmerus mordax,20.1,0.21219745694526773,7.074622919684216,4.8099206838463004,1,25,-44
Osmerus mordax_43.9928_-89.4946,1997.001,1997,001,184.986074445,NA,Count,0.100061035156273,BioTIME,Osmerus mordax,20.1,0.13533610926014966,5.22028054897488,-1.854342370709336,1,18,-7
Osmerus mordax_43.9928_-89.4946,1998.001,1998,001,92.5124604778,NA,Count,0.100061035156273,BioTIME,Osmerus mordax,20.1,0.13533610926014966,4.527343343314198,-0.692937205660682,1,64,46
Osmerus mordax_43.9928_-89.4946,1999.001,1999,001,279.934721334429,NA,Count,3.6668640136719,BioTIME,Osmerus mordax,20.1,0.1933383340568873,5.634556437897015,1.1072130945828178,1,17,-47
Osmerus mordax_43.9928_-89.4946,2000.001,2000,001,237.5818222514,NA,Count,2.57424316406252,BioTIME,Osmerus mordax,20.1,0.17332693268155858,5.4705120788858554,-0.16404435901116,1,9,-8
Osmerus mordax_43.9928_-89.4946,2001.001,2001,001,347.6077737535,NA,Count,3.29073486328127,BioTIME,Osmerus mordax,20.1,0.1862013779721095,5.851074757219128,0.3805626783332725,1,47,38
Perca flavescens_43.9928_-89.4946,1981.001,1981,001,119.124277729611,NA,Count,4.1755310058594,BioTIME,Perca flavescens,21.3,0.18042377322418301,4.780167298825752,NA,NA,72,NA
Perca flavescens_43.9928_-89.4946,1982.001,1982,001,117.742213665393,NA,Count,4.0573669433594,BioTIME,Perca flavescens,21.3,0.17830435921174131,4.768497604726185,-0.011669694099567529,1,45,-27
Perca flavescens_43.9928_-89.4946,1983.001,1983,001,101.272666576,NA,Count,4.49212036132815,BioTIME,Perca flavescens,21.3,0.18622717792390814,4.617816548349362,-0.15068105637682283,1,64,19
Perca flavescens_43.9928_-89.4946,1984.001,1984,001,46.2809643511071,NA,Count,4.76918945312502,BioTIME,Perca flavescens,21.3,0.191459102969197,3.8347307394270316,-0.7830858089223303,1,30,-34
Perca flavescens_43.9928_-89.4946,1985.001,1985,001,51.7708577434286,NA,Count,4.72646484375002,BioTIME,Perca flavescens,21.3,0.19064284638447557,3.9468273991255733,0.11209665969854177,1,70,40
Perca flavescens_43.9928_-89.4946,1986.001,1986,001,38.5434544315909,NA,Count,5.25325927734377,BioTIME,Perca flavescens,21.3,0.20095504105902026,3.6517862913408052,-0.2950411077847681,1,41,-29
Perca flavescens_43.9928_-89.4946,1987.001,1987,001,77.1345778021538,NA,Count,4.38042602539065,BioTIME,Perca flavescens,21.3,0.18415869919920552,4.345551659956395,0.6937653686155896,1,79,38
Perca flavescens_43.9928_-89.4946,1988.001,1988,001,92.58925059085,NA,Count,4.79897460937502,BioTIME,Perca flavescens,21.3,0.19203021701276804,4.528173050581753,0.18262139062535798,1,77,-2
Perca flavescens_43.9928_-89.4946,1989.001,1989,001,53.6346427112143,NA,Count,4.75869140625002,BioTIME,Perca flavescens,21.3,0.19125821377109617,3.9821951785415015,-0.5459778720402513,1,57,-20
Perca flavescens_43.9928_-89.4946,1990.001,1990,001,168.56123889984,NA,Count,3.18230590820315,BioTIME,Perca flavescens,21.3,0.16336482170462963,5.127299119373053,1.145103940831551,1,13,-44
Perca flavescens_43.9928_-89.4946,1991.001,1991,001,81.3438933275,NA,Count,3.73153076171877,BioTIME,Perca flavescens,21.3,0.17258819050873678,4.398685764190981,-0.7286133551820715,1,66,53
Perca flavescens_43.9928_-89.4946,1992.001,1992,001,80.2283810456667,NA,Count,5.35646972656252,BioTIME,Perca flavescens,21.3,0.20303984724744353,4.384877330647181,-0.013808433543800014,1,42,-24
Perca flavescens_43.9928_-89.4946,1993.001,1993,001,44.095379493931,NA,Count,5.29750976562502,BioTIME,Perca flavescens,21.3,0.20184624728927716,3.786355003583437,-0.5985223270637441,1,0,-42
Perca flavescens_43.9928_-89.4946,1994.001,1994,001,172.965662039241,NA,Count,3.34163818359377,BioTIME,Perca flavescens,21.3,0.16598859768312796,5.1530930894746545,1.3667380858912175,1,15,15
Perca flavescens_43.9928_-89.4946,1995.001,1995,001,90.8360313196571,NA,Count,3.32698974609377,BioTIME,Perca flavescens,21.3,0.16574562832276135,4.509056027595805,-0.6440370618788496,1,60,45
Perca flavescens_43.9928_-89.4946,1996.001,1996,001,1516.18732433697,NA,Count,4.59761962890627,BioTIME,Perca flavescens,21.3,0.1882022611841671,7.323954123434883,2.8148980958390784,1,13,-47
Perca flavescens_43.9928_-89.4946,1997.001,1997,001,55.8199035772759,NA,Count,0.100061035156273,BioTIME,Perca flavescens,21.3,0.12003236112861286,4.022130500720011,-3.3018236227148723,1,9,-4
Perca flavescens_43.9928_-89.4946,1998.001,1998,001,46.2167568447667,NA,Count,0.100061035156273,BioTIME,Perca flavescens,21.3,0.12003236112861286,3.8333424345948037,-0.18878806612520727,1,41,32
Perca flavescens_43.9928_-89.4946,1999.001,1999,001,62.2621795795128,NA,Count,3.6668640136719,BioTIME,Perca flavescens,21.3,0.17147571967590217,4.131354172102486,0.2980117375076823,1,7,-34
Perca flavescens_43.9928_-89.4946,2000.001,2000,001,71.3973352989412,NA,Count,2.57424316406252,BioTIME,Perca flavescens,21.3,0.1537271988287733,4.268260547905982,0.13690637580349563,1,0,-7
Perca flavescens_43.9928_-89.4946,2001.001,2001,001,86.459590576625,NA,Count,3.29073486328127,BioTIME,Perca flavescens,21.3,0.16514580746835988,4.459677143820281,0.1914165959142995,1,36,36
Perca flavescens_45.625_-81.87611_877,1958.001,1958,001,55.984,NA,Catch per set,0.100061035156273,LPI,Perca flavescens,21.3,0.12003236112861286,4.025065935625332,NA,NA,63,NA
Perca flavescens_45.625_-81.87611_877,1959.001,1959,001,45.128,NA,Catch per set,0.100061035156273,LPI,Perca flavescens,21.3,0.12003236112861286,3.809502896437675,-0.2155630391876575,1,98,35
